CGPA,Communication,Aptitude,Projects,Internships,Attendance,Coding,Certifications,Backlogs,College_Tier,Branch,Placed
9.62,6,85,3,0,71,55,5,2,1,IT,1
5.12,7,33,0,0,74,56,4,3,2,ME,0
7.91,3,64,3,0,58,48,5,0,2,CSE,1
7.74,8,80,0,3,82,71,7,1,3,EE,1
6.1,6,64,6,0,67,73,2,5,1,ECE,1
7.14,1,98,5,3,81,53,4,5,1,ECE,1
8.26,1,63,3,2,67,33,8,4,2,IT,1
8.64,3,64,0,2,99,68,4,2,2,CSE,1
5.0,1,94,4,2,58,87,5,3,3,EE,1
9.68,9,79,6,1,66,35,8,0,2,ECE,1
5.82,2,36,3,3,84,92,2,4,1,CE,1
6.17,10,56,6,2,76,80,1,0,1,CSE,1
6.32,8,30,2,3,84,46,2,0,3,ECE,1
5.19,1,94,3,3,78,69,0,1,1,ME,1
5.62,6,55,1,0,99,56,5,5,1,ME,0
9.93,10,93,5,1,99,57,7,2,1,ECE,1
6.58,8,86,2,2,100,77,1,2,2,ECE,1
5.58,10,33,4,3,92,32,0,5,1,EE,1
5.53,2,70,3,3,79,80,4,3,2,EE,1
8.6,6,33,5,0,95,71,1,0,2,ME,1
9.27,3,71,2,1,94,45,4,3,3,CE,1
6.28,7,42,3,2,76,25,3,5,3,ECE,0
5.1,10,39,6,0,66,51,8,5,2,CE,1
6.12,6,57,4,0,70,52,5,2,2,ECE,1
5.28,3,55,1,1,88,98,5,2,2,ECE,1
5.52,10,90,2,3,96,55,1,4,2,CSE,1
7.16,9,72,4,3,61,37,1,0,2,ECE,1
6.15,5,74,0,2,100,29,5,2,1,EE,1
7.58,9,99,6,3,97,27,7,3,2,ME,1
6.27,7,100,6,0,65,20,2,5,3,CSE,1
9.7,6,69,5,2,97,52,0,2,2,CE,1
9.53,4,41,5,2,62,74,8,1,1,ME,1
7.83,6,68,3,2,91,44,2,1,1,ME,1
6.77,5,58,6,0,97,34,2,1,3,CE,1
6.91,1,81,3,3,61,40,2,2,1,CSE,1
7.06,8,71,0,0,57,43,7,4,3,ECE,1
8.64,1,82,3,0,70,60,0,1,3,EE,1
7.26,9,58,1,1,67,60,0,4,1,CSE,1
9.28,3,66,1,3,74,40,3,1,3,CSE,1
9.72,2,33,5,3,83,82,8,1,1,IT,1
6.68,10,61,3,2,85,37,7,3,1,CSE,1
7.8,9,55,0,1,94,45,6,2,2,EE,1
5.48,1,99,1,2,87,27,4,4,2,EE,0
6.0,5,90,0,3,67,32,7,0,1,ME,1
7.07,2,39,6,0,77,38,7,5,1,EE,0
6.03,9,76,6,0,91,75,5,0,1,IT,1
9.38,6,86,1,0,78,26,7,4,1,IT,1
5.79,6,81,2,0,95,38,3,2,2,EE,1
7.28,9,45,4,3,96,29,1,1,1,IT,1
8.03,10,57,5,2,96,46,0,1,1,ECE,1
8.46,1,68,2,2,94,21,7,2,3,CSE,1
6.92,4,50,6,1,81,99,3,4,2,CE,1
9.35,4,52,6,2,75,59,0,3,1,ECE,1
7.84,1,78,6,0,70,24,7,1,1,IT,1
7.2,3,56,0,3,68,30,0,0,3,CSE,1
5.34,3,90,4,2,90,94,5,5,3,IT,1
7.32,3,36,5,3,89,72,1,4,3,IT,1
9.1,4,66,4,0,60,40,6,5,1,ME,1
8.07,1,90,6,2,83,33,0,5,2,ECE,1
9.16,5,53,0,3,78,98,4,1,3,ECE,1
7.47,9,50,4,3,62,80,0,5,1,EE,1
5.59,6,89,1,1,99,91,4,3,2,ME,1
5.07,8,84,2,3,64,90,4,2,3,CSE,1
6.52,10,42,3,0,60,39,2,0,3,EE,1
8.49,3,49,3,0,58,62,8,4,2,CSE,1
8.95,1,84,4,2,79,68,2,1,3,CSE,1
6.48,3,76,2,3,60,62,0,5,2,EE,0
7.48,9,66,1,1,58,51,3,1,2,IT,1
7.11,9,52,3,3,58,42,8,5,3,CE,1
7.05,1,58,6,2,60,21,5,2,1,ME,1
6.16,1,31,2,0,81,40,8,4,2,IT,0
5.68,8,39,4,2,80,67,2,3,1,EE,1
5.98,1,68,2,2,89,61,6,2,3,EE,1
5.28,6,46,5,0,59,32,8,2,1,CSE,1
5.99,6,49,0,3,81,99,2,3,1,ECE,1
5.05,8,71,1,3,83,66,2,0,3,CE,1
8.14,1,32,6,2,87,24,0,5,2,CSE,0
6.58,10,100,1,3,57,95,6,3,1,CE,1
9.87,4,83,5,2,67,34,8,3,1,IT,1
5.97,6,72,4,1,68,50,5,3,1,EE,1
6.73,9,51,6,3,85,37,5,3,1,IT,1
6.79,3,93,0,2,57,38,7,1,2,EE,1
5.04,1,92,5,3,65,72,4,1,2,CE,1
9.2,7,100,3,2,86,62,8,2,2,IT,1
5.16,1,34,2,1,61,98,6,4,2,CSE,0
9.7,10,42,2,3,58,33,1,3,1,CSE,1
9.46,2,100,2,1,68,68,8,5,2,CSE,1
7.68,6,43,4,1,66,45,5,0,1,IT,1
7.72,10,46,4,0,81,39,1,3,3,ME,1
8.27,4,33,1,1,63,97,5,1,3,CE,1
6.94,4,99,3,0,61,22,7,2,1,EE,1
8.24,8,33,6,2,69,80,7,5,3,CE,1
5.22,1,77,4,1,95,61,5,4,2,ME,0
5.27,1,68,5,2,67,95,7,2,2,IT,1
7.29,8,48,6,0,85,45,1,5,1,ECE,1
7.75,8,46,1,3,92,60,3,4,2,ECE,1
9.44,2,94,2,0,65,88,8,1,3,ECE,1
5.52,9,33,0,2,90,90,3,3,1,EE,1
9.11,7,40,2,2,86,96,7,2,2,CSE,1
6.05,6,61,4,3,62,73,5,1,1,CE,1
6.97,5,34,5,3,72,28,1,4,2,CE,1
6.58,3,34,5,3,77,23,3,3,2,CSE,1
7.0,4,67,0,0,61,35,4,3,2,IT,0
5.75,4,91,3,0,78,95,0,0,3,CSE,1
7.52,5,48,3,3,91,45,8,4,3,IT,1
9.01,8,44,2,3,83,31,0,1,3,ME,1
7.21,3,76,2,2,73,45,3,0,1,EE,1
7.45,2,48,6,3,99,62,7,0,1,ME,1
9.24,1,52,6,3,67,38,3,4,1,IT,1
8.53,9,46,0,0,57,92,6,3,2,CSE,1
7.45,8,44,5,0,56,27,3,5,3,ME,0
6.29,2,64,0,1,71,78,5,2,1,CSE,1
9.42,9,78,1,2,60,44,0,4,1,CE,1
7.89,5,35,5,3,68,42,7,3,3,CSE,1
6.11,7,45,0,0,74,91,3,5,2,EE,0
6.35,3,31,3,0,85,96,8,5,3,IT,0
9.02,4,80,0,3,71,28,5,4,2,ME,1
5.22,4,83,3,2,79,75,6,4,3,ECE,1
9.96,1,98,5,0,61,37,7,5,2,IT,1
5.65,1,48,0,0,92,79,5,5,3,CSE,0
8.98,1,48,3,1,93,61,6,2,3,IT,1
6.97,8,43,5,0,95,69,8,5,3,ECE,1
7.46,9,100,1,0,89,88,1,1,2,EE,1
9.4,5,32,0,1,77,66,2,4,1,EE,1
7.06,6,73,4,2,63,41,1,3,3,IT,1
7.69,1,73,4,1,99,53,6,4,2,ECE,1
5.25,7,81,2,3,71,100,8,2,3,ME,1
5.01,10,58,2,2,72,90,8,0,3,EE,1
6.22,8,51,6,2,100,68,0,1,2,ME,1
8.4,10,86,6,2,91,72,5,3,1,CE,1
5.61,10,56,0,0,78,42,2,2,2,IT,1
5.57,9,37,6,2,98,96,1,3,1,CE,1
7.05,6,90,1,2,55,65,3,2,2,CSE,1
8.24,10,85,4,3,58,54,6,4,3,CE,1
8.56,3,33,3,0,57,26,2,3,2,ME,0
5.89,1,72,3,2,71,88,7,2,2,ME,1
5.4,3,47,6,0,99,40,8,5,2,EE,0
9.7,6,73,0,1,87,51,1,2,1,ECE,1
6.3,1,35,1,0,86,68,2,3,2,ME,0
9.27,9,37,6,2,86,68,1,3,3,EE,1
9.32,6,66,0,0,77,43,0,0,3,IT,1
8.86,4,82,6,0,90,43,5,5,2,ME,1
5.84,4,37,0,1,71,98,6,1,3,CSE,1
9.11,1,47,4,0,99,47,0,3,1,IT,1
8.85,10,97,1,2,99,99,5,2,3,EE,1
7.98,3,83,1,0,68,62,5,4,3,CSE,1
6.69,4,80,5,1,72,74,8,2,3,IT,1
6.31,10,49,1,2,65,43,7,5,1,CE,1
5.61,2,86,3,3,79,38,8,4,1,CSE,1
7.55,7,99,4,3,96,38,5,4,2,EE,1
7.93,7,99,3,1,96,28,5,2,3,IT,1
6.8,6,96,1,2,83,85,7,5,1,CSE,1
7.38,3,57,0,3,57,40,8,1,2,CE,1
6.82,3,73,3,0,62,31,4,4,1,ECE,0
8.21,8,41,3,3,89,72,4,1,1,CE,1
9.51,2,78,4,2,56,37,6,4,2,ECE,1
5.82,7,52,1,3,74,97,3,1,3,CSE,1
6.91,3,86,0,2,67,51,5,5,3,CSE,0
5.7,6,74,5,1,67,59,0,3,1,IT,1
8.12,9,46,2,3,58,96,0,0,1,CE,1
8.64,3,60,6,3,57,72,7,3,1,IT,1
9.66,5,49,6,0,76,22,5,4,2,EE,1
6.39,7,98,5,2,75,46,6,1,1,ME,1
9.75,9,37,0,3,73,91,6,5,1,ECE,1
5.32,5,94,4,2,86,23,0,2,1,ME,1
8.02,2,73,6,0,60,27,7,1,3,IT,1
5.29,3,31,1,0,69,61,1,1,3,ECE,0
9.47,4,91,6,3,71,27,1,2,1,ME,1
7.65,2,69,1,0,83,21,0,1,2,CE,0
8.35,6,96,2,2,79,62,8,4,2,ECE,1
9.16,9,83,2,3,66,94,2,0,3,IT,1
5.75,8,78,3,2,97,78,1,0,2,CSE,1
5.19,7,78,5,2,81,30,1,3,2,IT,1
9.39,6,48,1,0,94,39,7,1,3,EE,1
6.57,8,69,5,2,82,68,0,4,3,IT,1
5.64,4,61,5,0,94,51,1,5,3,ME,0
7.34,1,75,4,3,69,48,5,0,3,CE,1
7.99,7,54,0,3,63,48,8,2,1,EE,1
5.15,3,81,0,3,84,78,3,3,1,EE,1
6.37,5,75,5,1,98,93,1,4,1,CSE,1
5.16,5,52,3,0,73,95,2,3,3,EE,0
7.1,8,39,0,2,96,92,7,5,3,CE,1
9.48,6,83,2,3,60,92,2,3,1,CE,1
9.91,2,41,6,2,81,41,3,3,3,CE,1
8.19,10,42,6,2,97,38,2,0,3,CE,1
5.81,8,94,4,0,55,44,6,5,1,EE,1
9.53,3,64,6,2,70,36,2,2,1,EE,1
7.58,6,32,3,0,58,57,2,5,3,ME,0
5.77,6,43,1,3,71,48,1,1,1,IT,1
9.61,5,64,1,2,99,37,8,1,2,EE,1
8.79,2,100,1,1,84,27,6,4,2,EE,1
8.66,6,59,2,2,73,82,4,5,3,IT,1
8.55,4,42,3,0,90,66,1,2,1,CSE,1
6.0,1,100,4,3,89,68,5,0,3,EE,1
6.06,10,41,4,3,98,32,7,4,1,ECE,1
8.44,3,45,5,1,98,74,8,0,1,CE,1
6.1,7,43,3,0,86,82,1,0,1,ECE,1
7.19,8,30,1,3,79,30,8,4,1,ECE,1
8.91,2,39,6,2,91,91,0,0,3,ECE,1
8.92,5,84,5,3,92,73,8,5,3,CE,1
7.27,3,92,4,0,63,30,8,4,3,IT,1
8.96,3,63,3,2,75,60,0,4,3,CSE,1
9.19,9,60,2,3,66,34,4,0,3,EE,1
8.27,3,64,5,1,90,57,2,0,2,EE,1
6.14,10,31,0,1,79,48,7,5,2,ECE,0
6.37,10,67,0,2,93,57,2,2,3,EE,1
6.57,5,41,0,3,86,60,1,0,3,IT,1
5.58,1,54,0,2,73,45,8,1,2,CE,1
6.37,8,30,2,3,87,86,2,1,2,ME,1
6.05,3,67,6,3,58,27,0,2,3,EE,1
7.28,5,61,3,1,59,82,1,4,1,CSE,1
9.54,8,69,6,1,59,28,3,4,3,EE,1
5.52,4,62,5,3,89,57,7,2,1,CSE,1
8.6,3,49,0,0,63,83,8,1,2,IT,1
8.44,4,87,3,2,65,56,4,3,2,CSE,1
5.48,5,74,3,1,81,46,3,3,1,ME,1
9.61,8,62,6,3,76,71,3,4,1,ECE,1
7.84,7,100,4,2,84,27,4,0,2,ECE,1
6.82,2,31,5,0,80,31,2,5,1,CE,0
8.78,5,71,0,3,92,36,6,2,1,CE,1
6.29,6,71,3,0,94,94,5,3,2,EE,1
8.47,9,93,4,2,81,89,3,2,2,CE,1
5.2,5,93,4,0,68,42,6,0,1,IT,1
9.2,7,39,3,0,71,28,2,2,2,CE,1
7.24,5,61,4,1,81,29,2,0,2,ME,1
8.18,1,51,3,0,92,22,7,0,1,CSE,1
6.11,2,52,6,0,74,55,0,4,2,ME,0
8.39,5,61,6,0,81,49,7,4,2,EE,1
8.86,9,90,3,1,74,24,2,2,3,EE,1
7.37,3,45,1,0,79,56,1,3,2,ME,0
8.09,3,55,6,3,73,45,2,3,3,ME,1
7.28,6,34,0,2,61,81,2,4,2,EE,0
9.47,2,41,1,0,59,59,2,5,1,CSE,0
7.49,2,31,2,1,69,61,2,0,2,CE,1
9.21,10,75,5,3,78,61,8,3,2,ME,1
9.01,5,64,2,3,98,52,5,3,1,IT,1
7.05,8,98,6,3,67,27,4,1,3,EE,1
6.15,9,31,4,2,88,50,0,4,3,EE,1
7.03,10,96,3,0,69,90,0,4,2,CE,1
9.13,10,32,6,3,75,57,2,2,3,CSE,1
6.14,8,53,1,2,98,73,8,1,1,ME,1
7.62,9,63,0,2,56,28,8,2,3,CE,1
9.03,9,93,6,1,76,99,6,2,3,CE,1
6.77,5,55,6,2,84,31,1,5,3,CSE,0
8.21,4,99,4,0,83,52,1,5,3,CE,1
6.23,5,42,4,3,56,88,6,4,1,CSE,1
5.55,8,51,3,2,80,31,8,0,1,EE,1
8.97,8,61,2,2,57,21,5,4,2,ECE,1
5.49,1,44,3,3,93,57,6,0,3,CSE,1
6.36,1,64,6,1,77,57,3,4,3,EE,0
9.28,1,38,6,0,81,40,1,0,2,EE,1
6.73,4,54,1,2,97,99,8,5,3,CSE,1
9.87,2,69,6,3,72,99,3,3,2,CE,1
9.9,9,30,6,2,56,37,6,1,1,ECE,1
6.34,4,96,4,3,60,40,8,4,1,CSE,1
5.2,9,49,1,3,69,54,7,0,3,CSE,1
8.53,3,43,6,1,85,64,8,3,2,ME,1
7.25,7,57,6,0,83,60,0,0,1,IT,1
5.5,4,96,0,2,56,25,5,0,1,EE,1
8.54,10,71,3,2,74,88,6,1,2,CSE,1
5.16,5,86,0,0,58,40,7,0,2,IT,1
9.35,7,98,1,2,87,68,2,2,3,ME,1
5.69,7,93,0,0,92,98,5,5,3,CE,0
5.64,9,49,5,1,99,20,2,1,1,CE,1
5.88,9,90,4,0,88,51,6,5,1,ECE,1
9.8,9,35,1,1,86,62,8,0,1,ME,1
8.47,3,84,1,3,56,45,3,4,2,ECE,1
9.01,7,45,3,3,87,42,6,4,2,ME,1
6.99,4,91,1,2,81,70,4,4,2,EE,1
6.68,4,65,0,0,78,68,1,0,3,ME,1
6.17,4,39,4,0,79,33,1,2,1,EE,0
7.4,4,99,0,0,99,52,1,2,1,CSE,1
7.76,6,55,5,0,78,50,0,3,3,ME,1
8.16,10,90,5,1,92,93,7,1,2,CE,1
6.29,2,70,1,3,72,88,3,1,1,IT,1
9.74,9,43,0,3,82,20,0,3,2,CE,1
5.85,5,59,0,0,70,97,1,5,2,ME,0
9.83,1,41,2,1,56,55,1,4,2,ECE,0
5.07,5,64,3,3,75,55,4,4,1,CE,1
7.41,10,94,2,2,64,83,4,3,3,ME,1
6.67,7,68,1,0,70,51,5,2,1,CE,1
7.25,9,97,4,0,73,21,6,5,2,ME,1
7.85,1,76,4,0,95,32,8,5,3,IT,1
7.18,6,86,2,1,65,78,4,2,3,ECE,1
7.07,1,59,6,2,91,68,5,4,2,CSE,1
8.66,7,82,1,2,88,94,8,4,1,CE,1
8.43,7,93,3,0,86,45,6,5,3,CSE,1
9.17,4,61,4,1,56,81,7,2,2,CE,1
6.25,10,93,0,3,63,97,5,4,2,IT,1
8.05,5,95,0,1,100,88,7,1,2,ECE,1
7.93,10,31,2,2,55,71,5,3,3,CSE,1
6.85,4,53,6,2,89,90,1,1,1,CE,1
7.43,9,33,4,3,92,38,2,3,1,ECE,1
6.57,10,69,6,0,87,57,6,3,3,CE,1
5.71,1,81,4,0,82,68,0,1,3,ECE,1
6.07,2,93,3,1,56,25,6,1,2,IT,1
5.53,6,82,6,1,84,34,4,3,1,CSE,1
8.42,5,54,5,2,64,99,2,1,1,ECE,1
8.3,3,69,4,1,91,34,4,0,1,ECE,1
9.75,9,86,2,3,77,32,1,3,3,CSE,1
8.65,7,40,5,1,80,63,2,2,2,EE,1
5.26,10,84,2,2,64,56,7,0,1,ME,1
9.42,9,94,2,3,67,58,4,1,1,IT,1
9.31,8,62,1,1,56,21,3,0,1,IT,1
7.22,5,37,0,2,88,36,4,4,3,EE,0
7.93,8,42,2,2,63,33,7,1,3,CE,1
9.88,1,85,6,1,95,23,8,5,3,CE,1
7.66,6,95,4,1,61,79,5,3,3,ME,1
9.53,1,83,5,3,86,21,1,3,2,CSE,1
5.42,1,30,3,0,87,45,8,1,1,EE,1
5.96,1,43,4,2,78,52,3,1,3,ME,1
7.2,1,32,5,1,88,61,3,2,2,ME,1
7.92,2,39,5,1,90,77,2,1,2,ME,1
9.08,1,99,0,2,69,21,7,4,3,EE,1
9.94,10,38,6,3,88,30,7,0,1,CE,1
6.94,9,52,1,2,80,41,3,3,1,ME,1
5.24,1,90,3,2,89,50,7,4,3,ME,1
9.01,5,80,2,3,97,51,0,0,3,CSE,1
8.02,7,88,3,2,95,72,3,1,3,EE,1
5.99,3,57,0,1,75,80,5,0,3,ME,1
7.47,8,59,6,0,74,68,0,4,1,ECE,1
8.71,8,38,0,3,63,93,7,3,3,CSE,1
8.85,4,68,3,0,97,98,6,4,3,EE,1
7.5,4,78,3,1,85,54,3,2,2,ECE,1
6.53,2,67,3,0,69,56,7,3,2,ECE,1
9.87,8,58,6,0,79,77,6,0,2,IT,1
8.32,1,41,0,0,60,91,4,0,3,EE,1
7.04,5,79,4,0,95,56,4,1,3,CSE,1
6.4,9,80,2,2,79,21,0,3,3,CSE,1
8.66,6,69,1,2,72,36,4,5,3,ME,1
6.21,4,87,5,0,84,55,3,4,2,ME,1
5.86,8,51,5,3,93,32,8,3,3,IT,1
7.65,6,45,2,3,65,38,6,0,2,CSE,1
6.45,2,86,2,0,96,41,8,4,3,CE,0
8.14,4,80,2,2,59,67,0,2,1,CSE,1
5.59,10,69,4,2,83,88,1,0,1,CSE,1
8.27,1,85,1,1,69,20,0,3,3,ME,0
6.42,9,82,5,2,73,28,6,4,3,ECE,1
5.0,2,41,5,2,65,21,3,2,2,IT,0
5.63,5,72,5,3,67,71,4,5,1,CE,1
9.67,10,96,1,3,73,69,6,1,3,IT,1
9.34,10,60,0,1,99,99,0,0,2,IT,1
6.17,7,44,2,3,80,46,6,3,3,CSE,1
8.89,8,54,5,1,84,43,7,4,1,ECE,1
8.04,3,32,4,2,58,43,6,1,2,ME,1
9.85,7,77,3,2,57,84,4,3,2,ME,1
6.87,5,49,3,2,92,45,4,2,3,EE,1
8.41,8,50,3,1,79,37,5,3,3,IT,1
5.32,8,100,1,0,73,86,5,1,1,IT,1
6.98,6,89,6,2,95,30,8,0,2,ME,1
9.82,6,67,5,3,57,29,5,4,1,CE,1
7.69,5,39,4,3,67,24,1,2,3,ECE,1
6.44,9,77,4,2,83,43,5,5,1,ECE,1
5.6,1,62,6,3,86,52,4,2,2,EE,1
8.52,4,47,4,0,81,49,7,5,1,CSE,1
8.22,3,62,5,3,85,69,6,0,1,EE,1
6.87,6,90,4,1,71,64,4,0,3,ECE,1
9.75,5,71,3,2,87,65,0,0,3,CE,1
5.11,4,81,1,1,92,97,0,2,2,CE,1
6.52,9,72,3,0,62,75,4,2,1,CE,1
9.61,9,53,6,1,58,91,0,5,2,ME,1
6.6,9,46,4,2,82,98,1,0,2,ME,1
6.26,7,53,6,3,85,20,5,0,1,CSE,1
7.67,9,47,6,3,99,97,7,2,3,ME,1
9.12,4,78,1,3,65,99,6,1,3,ECE,1
5.52,6,68,3,3,60,54,1,5,3,EE,0
9.72,3,64,0,1,87,36,0,0,3,ECE,1
8.98,5,30,1,1,80,99,3,2,2,CE,1
5.91,4,51,3,2,73,68,3,2,1,ECE,1
8.56,6,59,4,0,95,68,0,0,2,IT,1
6.92,3,40,5,3,84,39,5,2,1,ECE,1
7.01,8,41,1,2,99,59,5,0,1,CSE,1
8.92,4,62,4,0,68,59,3,0,2,ECE,1
9.81,8,63,5,3,55,84,1,4,1,CE,1
5.63,7,51,3,2,75,21,6,0,3,EE,1
7.1,3,35,2,2,71,22,5,2,2,EE,1
7.4,6,99,5,3,75,68,6,2,3,ECE,1
6.88,5,87,0,0,88,85,1,4,1,ECE,1
6.82,2,56,3,0,81,78,4,3,2,EE,1
5.26,9,37,6,0,74,55,1,3,3,ECE,1
8.43,5,86,3,3,84,49,0,2,2,CE,1
7.18,6,44,2,1,74,24,4,4,3,ME,0
5.97,3,36,0,1,63,64,2,1,2,ECE,0
9.08,6,93,6,1,70,67,5,0,3,EE,1
9.01,2,38,4,2,94,71,2,1,1,CE,1
7.43,4,47,0,0,86,56,8,1,3,IT,1
6.49,7,72,4,1,89,33,5,3,3,ECE,1
8.19,6,42,4,2,58,79,8,4,3,CSE,1
6.44,1,41,3,1,69,89,4,1,3,IT,1
6.18,10,47,0,1,70,55,5,3,2,ME,1
8.65,3,72,0,3,99,81,8,5,1,CSE,1
5.2,6,82,0,2,64,26,1,1,3,CSE,1
5.47,6,75,0,3,62,95,3,0,3,CSE,1
5.03,5,72,4,1,78,20,1,1,2,ECE,1
5.76,1,87,3,0,79,88,5,4,3,IT,0
5.34,7,52,1,1,94,95,8,0,1,CE,1
9.98,8,93,3,0,89,82,6,3,2,ME,1
6.44,8,43,6,3,64,69,5,4,3,CSE,1
5.75,6,56,4,1,90,71,7,5,3,CE,1
6.2,1,66,4,1,73,43,5,0,1,CSE,1
9.68,1,66,5,2,93,37,5,4,1,IT,1
7.6,3,73,0,1,72,20,3,1,3,EE,1
6.82,2,92,0,1,96,65,0,3,2,ECE,0
9.37,1,84,5,1,72,77,1,3,1,EE,1
6.97,1,55,2,3,71,100,0,2,3,CSE,1
6.68,9,40,6,0,57,90,1,0,2,CSE,1
6.04,8,36,4,2,94,49,1,2,2,EE,1
6.89,9,37,4,0,69,93,3,5,3,CSE,1
6.58,8,81,4,3,61,44,3,0,2,IT,1
8.39,5,86,5,0,73,62,7,3,1,CSE,1
6.45,2,98,4,3,73,22,8,4,2,ME,1
7.89,7,73,4,0,96,20,0,2,1,CE,1
5.33,8,91,5,2,80,39,3,2,3,ME,1
5.96,1,30,6,2,75,49,0,0,1,ECE,1
7.04,4,44,4,2,78,61,7,2,3,EE,1
9.68,7,90,3,3,79,83,0,0,1,EE,1
6.89,9,83,2,2,56,57,5,0,1,ECE,1
8.32,1,34,1,2,55,98,0,4,2,ME,0
6.28,5,41,2,3,99,96,5,4,3,CSE,1
5.64,5,54,5,0,88,35,1,4,2,ECE,0
5.29,4,96,6,0,55,25,5,1,3,CSE,1
6.53,2,44,6,1,75,41,8,5,2,CE,1
5.79,4,68,2,3,77,20,5,1,3,CE,1
5.87,10,76,4,1,56,44,2,5,1,ECE,1
8.8,4,93,1,1,78,53,2,5,1,ECE,1
5.08,7,90,5,2,100,50,3,2,3,ME,1
7.79,4,47,2,0,77,81,3,5,1,EE,0
6.9,1,35,2,2,66,87,0,5,1,ECE,0
7.53,6,30,4,3,70,34,8,1,1,ME,1
7.81,6,73,2,0,74,21,6,0,1,CSE,1
6.57,4,62,6,1,78,55,8,5,3,CE,1
6.48,7,37,1,1,56,82,2,0,2,ME,1
8.67,3,84,5,3,68,28,6,4,1,IT,1
9.36,8,53,4,3,69,81,2,0,3,ME,1
5.96,1,62,2,2,64,100,3,2,3,CE,1
5.49,6,34,5,0,78,61,5,1,2,IT,1
9.49,2,64,0,1,81,27,2,5,3,CSE,0
6.75,4,93,3,2,92,67,2,4,2,ME,1
7.76,7,91,6,1,82,52,5,1,2,ME,1
6.8,8,85,5,2,76,59,8,1,2,CSE,1
5.63,8,47,0,2,69,44,5,0,2,ME,1
7.95,4,78,2,2,62,45,7,3,1,CE,1
7.63,7,35,5,2,75,33,3,3,2,CSE,1
6.01,9,85,0,2,59,20,0,5,1,CE,0
7.26,2,91,4,1,74,56,7,0,1,IT,1
8.98,3,61,4,2,61,48,6,3,1,ME,1
7.95,10,44,2,0,96,85,6,1,1,CE,1
5.48,7,33,4,1,96,21,8,4,2,EE,1
7.74,6,87,6,0,69,76,3,4,3,ECE,1
8.51,9,41,2,2,87,29,1,5,3,ECE,1
8.96,1,41,3,3,67,77,6,5,3,IT,1
8.15,4,88,1,2,100,55,5,0,3,ECE,1
5.76,3,66,6,3,90,40,6,0,3,EE,1
8.55,8,84,1,1,100,100,6,1,3,EE,1
8.39,9,38,6,2,90,23,2,2,2,CE,1
5.12,10,79,0,1,84,44,5,0,1,CSE,1
7.06,9,58,6,1,73,56,8,2,3,ECE,1
6.66,7,98,1,1,74,27,1,5,1,CSE,0
8.35,4,93,5,1,87,40,4,4,2,CSE,1
6.08,6,37,6,1,89,64,1,0,1,ME,1
7.95,5,88,1,0,93,75,5,2,3,ECE,1
9.57,4,75,1,3,87,25,4,2,1,ME,1
8.99,6,94,6,3,73,88,6,1,3,ME,1
9.61,3,48,0,1,94,93,2,0,1,ECE,1
9.89,4,67,6,2,60,44,7,5,3,ME,1
5.05,5,32,3,3,81,26,5,4,1,ME,0
8.11,9,62,0,1,60,93,4,3,2,CE,1
7.06,10,55,0,1,64,62,5,5,3,ME,1
9.3,6,62,4,1,82,70,6,0,3,EE,1
6.26,6,61,5,2,87,37,1,2,2,ECE,1
9.91,8,41,2,1,96,29,7,0,1,ME,1
8.07,9,30,3,1,88,43,2,0,3,ECE,1
8.97,10,64,2,0,80,50,5,2,3,ME,1
5.43,10,62,0,1,57,27,5,4,2,CSE,0
5.92,7,48,2,2,60,42,0,4,1,IT,0
8.79,3,31,4,3,71,68,3,1,2,IT,1
5.11,1,74,2,0,60,28,8,5,3,CSE,0
9.08,2,31,1,3,85,20,5,0,1,IT,1
5.07,3,54,4,1,63,94,0,0,3,CSE,1
8.29,10,88,0,2,67,76,8,3,3,ECE,1
6.83,9,64,6,2,78,65,0,5,3,IT,1
8.06,5,93,1,0,74,99,8,2,1,ME,1
8.48,7,33,3,2,61,72,4,4,3,IT,1
6.71,5,44,3,0,88,41,5,1,3,CE,1
5.54,2,55,5,2,64,38,7,1,3,ECE,1
5.35,1,98,6,1,91,20,3,1,1,CSE,1
7.94,9,41,2,2,56,79,1,2,2,IT,1
7.6,9,30,5,0,65,90,4,0,2,ECE,1
8.71,9,93,5,3,86,81,6,2,1,CE,1
7.55,4,66,5,3,59,61,8,3,3,EE,1
7.11,10,86,5,1,83,98,2,0,1,CSE,1
6.99,8,90,6,1,82,36,7,0,1,IT,1
5.13,3,64,0,3,80,98,7,5,3,EE,0
6.68,3,53,5,0,87,42,6,1,2,ME,1
9.88,4,82,2,2,70,27,8,4,1,EE,1
9.37,7,41,2,1,76,63,5,3,3,EE,1
6.65,2,75,5,1,70,95,8,3,3,ME,1
7.94,10,63,2,2,81,100,3,2,2,CE,1
9.24,2,78,1,1,89,30,0,1,1,CSE,1
7.21,3,81,4,2,82,37,4,1,3,ECE,1
5.09,2,43,2,0,74,49,3,5,3,ECE,0
5.37,6,48,2,3,75,28,5,0,2,CSE,1
7.55,6,56,3,0,95,57,3,4,2,CSE,1
9.85,8,36,5,0,90,30,5,5,2,EE,1
8.47,7,84,0,3,76,52,3,3,2,CSE,1
5.35,2,73,5,1,58,48,7,5,3,IT,0
5.95,7,91,2,0,87,77,0,4,2,CE,1
8.86,6,75,1,2,69,76,8,3,3,IT,1
9.21,8,78,5,3,86,56,6,1,2,CE,1
